Anio,Mes,Num_Mes,Fecha,Provincia,Distrito,Categoria_enfermedad,Sexo,Nro_casos
2021,Agosto,08,2021-08-01,Lima,LIMA,HIPERTENSION SECUNDARIA,Masculino,3
2021,Setiembre,09,2021-09-01,Lima,LIMA,HIPERTENSION SECUNDARIA,Femenino,2
2021,Setiembre,09,2021-09-01,Lima,LIMA,HIPERTENSION SECUNDARIA,Masculino,3
2021,Octubre,10,2021-10-01,Lima,LIMA,HIPERTENSION SECUNDARIA,Femenino,0
2021,Octubre,10,2021-10-01,Lima,LIMA,HIPERTENSION SECUNDARIA,Masculino,1
2021,Noviembre,11,2021-11-01,Lima,LIMA,HIPERTENSION SECUNDARIA,Femenino,9
2021,Noviembre,11,2021-11-01,Lima,LIMA,HIPERTENSION SECUNDARIA,Masculino,11
2021,Diciembre,12,2021-12-01,Lima,LIMA,HIPERTENSION SECUNDARIA,Femenino,3
2021,Diciembre,12,2021-12-01,Lima,LIMA,HIPERTENSION SECUNDARIA,Masculino,0
2021,Enero,01,2021-01-01,Lima,LIMA,OTRAS ARRITMIAS CARDIACAS,Femenino,5
2021,Enero,01,2021-01-01,Lima,LIMA,OTRAS ARRITMIAS CARDIACAS,Masculino,3
2021,Febrero,02,2021-02-01,Lima,LIMA,OTRAS ARRITMIAS CARDIACAS,Femenino,6
2021,Febrero,02,2021-02-01,Lima,LIMA,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2021,Marzo,03,2021-03-01,Lima,LIMA,OTRAS ARRITMIAS CARDIACAS,Femenino,13
2021,Marzo,03,2021-03-01,Lima,LIMA,OTRAS ARRITMIAS CARDIACAS,Masculino,3
2021,Abril,04,2021-04-01,Lima,LIMA,OTRAS ARRITMIAS CARDIACAS,Femenino,38
2021,Abril,04,2021-04-01,Lima,LIMA,OTRAS ARRITMIAS CARDIACAS,Masculino,15
2021,Mayo,05,2021-05-01,Lima,LIMA,OTRAS ARRITMIAS CARDIACAS,Femenino,27
2021,Mayo,05,2021-05-01,Lima,LIMA,OTRAS ARRITMIAS CARDIACAS,Masculino,13
2021,Junio,06,2021-06-01,Lima,LIMA,OTRAS ARRITMIAS CARDIACAS,Femenino,11
2021,Junio,06,2021-06-01,Lima,LIMA,OTRAS ARRITMIAS CARDIACAS,Masculino,4
2021,Julio,07,2021-07-01,Lima,LIMA,OTRAS ARRITMIAS CARDIACAS,Femenino,30
2021,Julio,07,2021-07-01,Lima,LIMA,OTRAS ARRITMIAS CARDIACAS,Masculino,21
2021,Agosto,08,2021-08-01,Lima,LIMA,OTRAS ARRITMIAS CARDIACAS,Femenino,26
2021,Agosto,08,2021-08-01,Lima,LIMA,OTRAS ARRITMIAS CARDIACAS,Masculino,32
2021,Setiembre,09,2021-09-01,Lima,LIMA,OTRAS ARRITMIAS CARDIACAS,Femenino,35
2021,Setiembre,09,2021-09-01,Lima,LIMA,OTRAS ARRITMIAS CARDIACAS,Masculino,19
2021,Octubre,10,2021-10-01,Lima,LIMA,OTRAS ARRITMIAS CARDIACAS,Femenino,28
2021,Octubre,10,2021-10-01,Lima,LIMA,OTRAS ARRITMIAS CARDIACAS,Masculino,22
2021,Noviembre,11,2021-11-01,Lima,LIMA,OTRAS ARRITMIAS CARDIACAS,Femenino,14
2021,Noviembre,11,2021-11-01,Lima,LIMA,OTRAS ARRITMIAS CARDIACAS,Masculino,11
2021,Diciembre,12,2021-12-01,Lima,LIMA,OTRAS ARRITMIAS CARDIACAS,Femenino,41
2021,Diciembre,12,2021-12-01,Lima,LIMA,OTRAS ARRITMIAS CARDIACAS,Masculino,18
2021,Enero,01,2021-01-01,Lima,LIMA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,16
2021,Enero,01,2021-01-01,Lima,LIMA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,10
2021,Febrero,02,2021-02-01,Lima,LIMA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,11
2021,Febrero,02,2021-02-01,Lima,LIMA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,6
2021,Marzo,03,2021-03-01,Lima,LIMA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,22
2021,Marzo,03,2021-03-01,Lima,LIMA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,11
2021,Abril,04,2021-04-01,Lima,LIMA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,34
2021,Abril,04,2021-04-01,Lima,LIMA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,13
2021,Mayo,05,2021-05-01,Lima,LIMA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,18
2021,Mayo,05,2021-05-01,Lima,LIMA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,11
2021,Junio,06,2021-06-01,Lima,LIMA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,12
2021,Junio,06,2021-06-01,Lima,LIMA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,5
2021,Julio,07,2021-07-01,Lima,LIMA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,30
2021,Julio,07,2021-07-01,Lima,LIMA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,22
2021,Agosto,08,2021-08-01,Lima,LIMA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,24
2021,Agosto,08,2021-08-01,Lima,LIMA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,27
2021,Setiembre,09,2021-09-01,Lima,LIMA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,26
2021,Setiembre,09,2021-09-01,Lima,LIMA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,23
2021,Octubre,10,2021-10-01,Lima,LIMA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,22
2021,Octubre,10,2021-10-01,Lima,LIMA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,15
2021,Noviembre,11,2021-11-01,Lima,LIMA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,47
2021,Noviembre,11,2021-11-01,Lima,LIMA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,16
2021,Diciembre,12,2021-12-01,Lima,LIMA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,36
2021,Diciembre,12,2021-12-01,Lima,LIMA,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,26
2021,Enero,01,2021-01-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,14
2021,Enero,01,2021-01-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,9
2021,Febrero,02,2021-02-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,3
2021,Febrero,02,2021-02-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,2
2021,Marzo,03,2021-03-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,1
2021,Marzo,03,2021-03-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,3
2021,Abril,04,2021-04-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,11
2021,Abril,04,2021-04-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,5
2021,Mayo,05,2021-05-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,1
2021,Mayo,05,2021-05-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,6
2021,Junio,06,2021-06-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,6
2021,Junio,06,2021-06-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,5
2021,Julio,07,2021-07-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,6
2021,Julio,07,2021-07-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,5
2021,Agosto,08,2021-08-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,9
2021,Agosto,08,2021-08-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,9
2021,Setiembre,09,2021-09-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,5
2021,Setiembre,09,2021-09-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,4
2021,Octubre,10,2021-10-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,0
2021,Octubre,10,2021-10-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,6
2021,Noviembre,11,2021-11-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,12
2021,Noviembre,11,2021-11-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,5
2021,Diciembre,12,2021-12-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,6
2021,Diciembre,12,2021-12-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,9
2021,Enero,01,2021-01-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Femenino,0
2021,Enero,01,2021-01-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Masculino,0
2021,Febrero,02,2021-02-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Femenino,0
2021,Febrero,02,2021-02-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Masculino,0
2021,Marzo,03,2021-03-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Femenino,0
2021,Marzo,03,2021-03-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Masculino,0
2021,Abril,04,2021-04-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Femenino,0
2021,Abril,04,2021-04-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Masculino,0
2021,Mayo,05,2021-05-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Femenino,0
2021,Mayo,05,2021-05-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Masculino,0
2021,Junio,06,2021-06-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Femenino,0
2021,Junio,06,2021-06-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Masculino,0
2021,Julio,07,2021-07-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Femenino,0
2021,Julio,07,2021-07-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Masculino,0
2021,Agosto,08,2021-08-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Femenino,0
2021,Agosto,08,2021-08-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Masculino,0
2021,Setiembre,09,2021-09-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Femenino,0
2021,Setiembre,09,2021-09-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Masculino,0
2021,Octubre,10,2021-10-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Femenino,0
2021,Octubre,10,2021-10-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Masculino,0
2021,Noviembre,11,2021-11-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Femenino,0
2021,Noviembre,11,2021-11-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Masculino,0
2021,Diciembre,12,2021-12-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Femenino,0
2021,Diciembre,12,2021-12-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Masculino,0
2021,Enero,01,2021-01-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Femenino,1
2021,Enero,01,2021-01-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2021,Febrero,02,2021-02-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2021,Febrero,02,2021-02-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Masculino,1
2021,Marzo,03,2021-03-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2021,Marzo,03,2021-03-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2021,Abril,04,2021-04-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Femenino,1
2021,Abril,04,2021-04-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2021,Mayo,05,2021-05-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2021,Mayo,05,2021-05-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2021,Junio,06,2021-06-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Femenino,1
2021,Junio,06,2021-06-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2021,Julio,07,2021-07-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Femenino,1
2021,Julio,07,2021-07-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2021,Agosto,08,2021-08-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Femenino,1
2021,Agosto,08,2021-08-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2021,Setiembre,09,2021-09-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Femenino,3
2021,Setiembre,09,2021-09-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Masculino,1
2021,Octubre,10,2021-10-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2021,Octubre,10,2021-10-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2021,Noviembre,11,2021-11-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2021,Noviembre,11,2021-11-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2021,Diciembre,12,2021-12-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2021,Diciembre,12,2021-12-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2021,Enero,01,2021-01-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,0
2021,Enero,01,2021-01-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,0
2021,Febrero,02,2021-02-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,0
2021,Febrero,02,2021-02-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,0
2021,Marzo,03,2021-03-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,3
2021,Marzo,03,2021-03-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,1
2021,Abril,04,2021-04-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,0
2021,Abril,04,2021-04-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,1
2021,Mayo,05,2021-05-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,0
2021,Mayo,05,2021-05-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,0
2021,Junio,06,2021-06-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,1
2021,Junio,06,2021-06-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,2
2021,Julio,07,2021-07-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,0
2021,Julio,07,2021-07-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,1
2021,Agosto,08,2021-08-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,2
2021,Agosto,08,2021-08-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,0
2021,Setiembre,09,2021-09-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,3
2021,Setiembre,09,2021-09-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,0
2021,Octubre,10,2021-10-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,3
2021,Octubre,10,2021-10-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,1
2021,Noviembre,11,2021-11-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,4
2021,Noviembre,11,2021-11-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,2
2021,Diciembre,12,2021-12-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,3
2021,Diciembre,12,2021-12-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,0
2021,Enero,01,2021-01-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,61
2021,Enero,01,2021-01-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,40
2021,Febrero,02,2021-02-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,45
2021,Febrero,02,2021-02-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,29
2021,Marzo,03,2021-03-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,36
2021,Marzo,03,2021-03-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,34
2021,Abril,04,2021-04-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,46
2021,Abril,04,2021-04-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,41
2021,Mayo,05,2021-05-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,51
2021,Mayo,05,2021-05-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,30
2021,Junio,06,2021-06-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,44
2021,Junio,06,2021-06-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,25
2021,Julio,07,2021-07-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,42
2021,Julio,07,2021-07-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,19
2021,Agosto,08,2021-08-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,43
2021,Agosto,08,2021-08-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,29
2021,Setiembre,09,2021-09-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,42
2021,Setiembre,09,2021-09-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,34
2021,Octubre,10,2021-10-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,36
2021,Octubre,10,2021-10-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,28
2021,Noviembre,11,2021-11-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,38
2021,Noviembre,11,2021-11-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,26
2021,Diciembre,12,2021-12-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,36
2021,Diciembre,12,2021-12-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,20
2021,Enero,01,2021-01-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Femenino,0
2021,Enero,01,2021-01-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Masculino,0
2021,Febrero,02,2021-02-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Femenino,1
2021,Febrero,02,2021-02-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Masculino,0
2021,Marzo,03,2021-03-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Femenino,0
2021,Marzo,03,2021-03-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Masculino,1
2021,Abril,04,2021-04-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Femenino,1
2021,Abril,04,2021-04-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Masculino,1
2021,Mayo,05,2021-05-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Femenino,1
2021,Mayo,05,2021-05-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Masculino,0
2021,Junio,06,2021-06-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Femenino,1
2021,Junio,06,2021-06-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Masculino,0
2021,Julio,07,2021-07-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Femenino,0
2021,Julio,07,2021-07-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Masculino,0
2021,Agosto,08,2021-08-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Femenino,0
2021,Agosto,08,2021-08-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Masculino,0
2021,Setiembre,09,2021-09-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Femenino,0
2021,Setiembre,09,2021-09-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Masculino,2
2021,Octubre,10,2021-10-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Femenino,3
2021,Octubre,10,2021-10-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Masculino,0
2021,Noviembre,11,2021-11-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Femenino,0
2021,Noviembre,11,2021-11-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Masculino,0
2021,Diciembre,12,2021-12-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Femenino,1
2021,Diciembre,12,2021-12-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Masculino,0
2021,Enero,01,2021-01-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Femenino,1
2021,Enero,01,2021-01-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2021,Febrero,02,2021-02-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2021,Febrero,02,2021-02-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2021,Marzo,03,2021-03-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2021,Marzo,03,2021-03-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Masculino,2
2021,Abril,04,2021-04-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Femenino,1
2021,Abril,04,2021-04-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2021,Mayo,05,2021-05-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2021,Mayo,05,2021-05-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Masculino,2
2021,Junio,06,2021-06-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Femenino,2
2021,Junio,06,2021-06-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Masculino,1
2021,Julio,07,2021-07-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Femenino,3
2021,Julio,07,2021-07-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Masculino,2
2021,Agosto,08,2021-08-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Femenino,4
2021,Agosto,08,2021-08-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Masculino,2
2021,Setiembre,09,2021-09-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Femenino,4
2021,Setiembre,09,2021-09-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Masculino,2
2021,Octubre,10,2021-10-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Femenino,2
2021,Octubre,10,2021-10-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Masculino,2
2021,Noviembre,11,2021-11-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Femenino,4
2021,Noviembre,11,2021-11-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2021,Diciembre,12,2021-12-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Femenino,2
2021,Diciembre,12,2021-12-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Masculino,2
2021,Enero,01,2021-01-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,3
2021,Enero,01,2021-01-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,4
2021,Febrero,02,2021-02-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,5
2021,Febrero,02,2021-02-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,2
2021,Marzo,03,2021-03-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,11
2021,Marzo,03,2021-03-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,3
2021,Abril,04,2021-04-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,7
2021,Abril,04,2021-04-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,1
2021,Mayo,05,2021-05-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,3
2021,Mayo,05,2021-05-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,3
2021,Junio,06,2021-06-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,7
2021,Junio,06,2021-06-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,4
2021,Julio,07,2021-07-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,3
2021,Julio,07,2021-07-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,1
2021,Agosto,08,2021-08-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,8
2021,Agosto,08,2021-08-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,2
